step,learn/loss,learn/td_abs_mean,learn/grad_norm,learn/grad_steps,learn/nonfinite_streak,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
125,0.28657102584838867,0.3123313784599304,9.086698532104492,60,0,,,,,,,,,,,,,,,
126,2.141873836517334,1.0436619520187378,49.3434944152832,61,0,,,,,,,,,,,,,,,
127,0.39599400758743286,0.3590070605278015,14.488405227661133,62,0,,,,,,,,,,,,,,,
128,0.653273344039917,0.5044528841972351,22.90166473388672,63,0,,,,,,,,,,,,,,,
129,0.15758538246154785,0.25690895318984985,0.794549822807312,64,0,,,,,,,,,,,,,,,
130,0.16494864225387573,0.23629719018936157,4.084264755249023,65,0,,,,,,,,,,,,,,,
131,0.22470207512378693,0.3042272627353668,4.645077228546143,66,0,,,,,,,,,,,,,,,
132,0.24042826890945435,0.2896938920021057,3.427447557449341,67,0,,,,,,,,,,,,,,,
133,1.1018860340118408,0.7226368188858032,29.405378341674805,68,0,,,,,,,,,,,,,,,
134,0.461969256401062,0.3978021740913391,15.618569374084473,69,0,,,,,,,,,,,,,,,
135,0.36396753787994385,0.35720670223236084,18.583520889282227,70,0,,,,,,,,,,,,,,,
136,0.26734745502471924,0.2937038242816925,9.879886627197266,71,0,,,,,,,,,,,,,,,
137,0.6441569328308105,0.49468693137168884,21.050642013549805,72,0,,,,,,,,,,,,,,,
138,2.542746067047119,1.1081161499023438,42.15800094604492,73,0,,,,,,,,,,,,,,,
139,1.7305724620819092,0.9067675471305847,42.83932876586914,74,0,,,,,,,,,,,,,,,
140,0.582579493522644,0.4870552122592926,18.147048950195312,75,0,,,,,,,,,,,,,,,
141,1.6518113613128662,0.8808820247650146,34.84859085083008,76,0,,,,,,,,,,,,,,,
142,0.2921244204044342,0.3055105209350586,8.823918342590332,77,0,,,,,,,,,,,,,,,
143,0.16421709954738617,0.27516502141952515,3.148510694503784,78,0,,,,,,,,,,,,,,,
144,0.3046291470527649,0.3232927620410919,4.077274322509766,79,0,,,,,,,,,,,,,,,
145,0.1592874377965927,0.2480292022228241,7.1712775230407715,80,0,,,,,,,,,,,,,,,
146,1.0265090465545654,0.6558464169502258,28.367197036743164,81,0,,,,,,,,,,,,,,,
147,0.18709217011928558,0.23670578002929688,6.203965187072754,82,0,,,,,,,,,,,,,,,
148,0.32347720861434937,0.3693074584007263,13.239562034606934,83,0,,,,,,,,,,,,,,,
149,2.4425816535949707,1.1105692386627197,41.34469223022461,84,0,,,,,,,,,,,,,,,
150,4.942544937133789,1.7557260990142822,47.436195373535156,85,0,,,,,,,,,,,,,,,
151,0.4911915063858032,0.4286668002605438,11.934820175170898,86,0,,,,,,,,,,,,,,,
152,0.8516666889190674,0.6157590746879578,25.883594512939453,87,0,,,,,,,,,,,,,,,
153,0.20206332206726074,0.22931967675685883,8.983530044555664,88,0,,,,,,,,,,,,,,,
154,1.5309216976165771,0.8875574469566345,38.31776809692383,89,0,,,,,,,,,,,,,,,
155,1.0781865119934082,0.6703766584396362,30.70287322998047,90,0,,,,,,,,,,,,,,,
156,0.45350152254104614,0.39407283067703247,19.368152618408203,91,0,,,,,,,,,,,,,,,
157,0.22622716426849365,0.25534588098526,9.896008491516113,92,0,,,,,,,,,,,,,,,
158,0.38619303703308105,0.3823961615562439,18.074983596801758,93,0,,,,,,,,,,,,,,,
159,0.688583493232727,0.48929470777511597,21.119861602783203,94,0,,,,,,,,,,,,,,,
160,0.8007616400718689,0.5619457960128784,24.77828025817871,95,0,,,,,,,,,,,,,,,
161,0.41016680002212524,0.3954893946647644,16.48602867126465,96,0,,,,,,,,,,,,,,,
162,0.20061084628105164,0.2759617269039154,8.421976089477539,97,0,,,,,,,,,,,,,,,
163,0.5057612657546997,0.43081068992614746,16.274513244628906,98,0,,,,,,,,,,,,,,,
164,0.19739431142807007,0.26941466331481934,5.603734970092773,99,0,,,,,,,,,,,,,,,
165,0.5563929080963135,0.4489530026912689,23.660953521728516,100,0,,,,,,,,,,,,,,,
166,0.9135657548904419,0.6082927584648132,27.797391891479492,101,0,,,,,,,,,,,,,,,
167,0.15524038672447205,0.2586960196495056,4.7061638832092285,102,0,,,,,,,,,,,,,,,
168,2.0179758071899414,0.9810033440589905,34.699501037597656,103,0,,,,,,,,,,,,,,,
169,0.45750635862350464,0.3973310887813568,16.65983009338379,104,0,,,,,,,,,,,,,,,
170,0.4414529800415039,0.44765546917915344,17.60428810119629,105,0,,,,,,,,,,,,,,,
171,0.2557780146598816,0.2795954942703247,3.606992483139038,106,0,,,,,,,,,,,,,,,
172,0.16647940874099731,0.25813180208206177,6.440319061279297,107,0,,,,,,,,,,,,,,,
173,0.6452804207801819,0.517674446105957,15.545478820800781,108,0,,,,,,,,,,,,,,,
174,0.7385182976722717,0.5377918481826782,20.290573120117188,109,0,,,,,,,,,,,,,,,
175,0.15583263337612152,0.2405906319618225,5.71624231338501,110,0,,,,,,,,,,,,,,,
176,1.4147700071334839,0.8084375858306885,30.504289627075195,111,0,,,,,,,,,,,,,,,
177,0.7604671120643616,0.56251460313797,22.248226165771484,112,0,,,,,,,,,,,,,,,
178,0.547667384147644,0.44004034996032715,15.385287284851074,113,0,,,,,,,,,,,,,,,
179,1.4302972555160522,0.7928484678268433,35.61886215209961,114,0,,,,,,,,,,,,,,,
180,0.16521772742271423,0.2755237817764282,2.159897804260254,115,0,,,,,,,,,,,,,,,
181,0.3218480348587036,0.3165660798549652,13.475898742675781,116,0,,,,,,,,,,,,,,,
182,0.5385940074920654,0.49706071615219116,23.406566619873047,117,0,,,,,,,,,,,,,,,
183,0.8951276540756226,0.6286817789077759,32.008689880371094,118,0,,,,,,,,,,,,,,,
184,0.2892938256263733,0.28371453285217285,12.491621017456055,119,0,,,,,,,,,,,,,,,
185,0.1582917422056198,0.21953970193862915,3.5747625827789307,120,0,,,,,,,,,,,,,,,
186,0.1857234686613083,0.28090232610702515,2.241137742996216,121,0,,,,,,,,,,,,,,,
187,0.525185227394104,0.4298662841320038,15.993117332458496,122,0,,,,,,,,,,,,,,,
188,0.13369086384773254,0.24941915273666382,1.6972301006317139,123,0,,,,,,,,,,,,,,,
189,0.15877607464790344,0.194699227809906,4.548768997192383,124,0,,,,,,,,,,,,,,,
190,0.5590150356292725,0.4369957447052002,23.43105697631836,125,0,,,,,,,,,,,,,,,
191,1.8393828868865967,0.9438178539276123,43.480106353759766,126,0,,,,,,,,,,,,,,,
192,0.11494814604520798,0.16497284173965454,4.522922515869141,127,0,,,,,,,,,,,,,,,
193,0.07520889490842819,0.17081135511398315,7.686909198760986,128,0,,,,,,,,,,,,,,,
194,0.13635927438735962,0.20954030752182007,8.368979454040527,129,0,,,,,,,,,,,,,,,
195,0.19706130027770996,0.30412739515304565,13.25033187866211,130,0,,,,,,,,,,,,,,,
196,1.7346221208572388,0.8797448873519897,43.120872497558594,131,0,,,,,,,,,,,,,,,
197,0.512797474861145,0.471484512090683,19.531646728515625,132,0,,,,,,,,,,,,,,,
198,0.1816469132900238,0.2507232427597046,5.544665336608887,133,0,,,,,,,,,,,,,,,
199,0.9686994552612305,0.6206018328666687,28.210908889770508,134,0,,,,,,,,,,,,,,,
200,0.36931848526000977,0.355570524930954,15.490568161010742,135,0,,,,,,,,,,,,,,,
201,2.2819714546203613,1.1156234741210938,45.35604476928711,136,0,,,,,,,,,,,,,,,
202,0.4905487298965454,0.414311945438385,15.612197875976562,137,0,,,,,,,,,,,,,,,
203,0.7663602232933044,0.5788459777832031,27.044981002807617,138,0,,,,,,,,,,,,,,,
204,0.07147473096847534,0.17986498773097992,6.742041110992432,139,0,,,,,,,,,,,,,,,
205,2.0232205390930176,0.9931586980819702,53.88811492919922,140,0,,,,,,,,,,,,,,,
206,1.7975419759750366,0.9700782299041748,37.73789978027344,141,0,,,,,,,,,,,,,,,
207,0.4819256663322449,0.4099295735359192,19.073612213134766,142,0,,,,,,,,,,,,,,,
208,0.47547799348831177,0.4594113826751709,20.5872745513916,143,0,,,,,,,,,,,,,,,
209,2.0276482105255127,1.039768934249878,50.78829574584961,144,0,,,,,,,,,,,,,,,
210,2.7116055488586426,1.1415400505065918,40.23040771484375,145,0,,,,,,,,,,,,,,,
211,0.12155302613973618,0.2190905213356018,2.7503244876861572,146,0,,,,,,,,,,,,,,,
212,0.42308279871940613,0.3936809003353119,11.934860229492188,147,0,,,,,,,,,,,,,,,
213,0.10229833424091339,0.20642125606536865,4.627974033355713,148,0,,,,,,,,,,,,,,,
214,0.15353229641914368,0.2545201778411865,2.0756278038024902,149,0,,,,,,,,,,,,,,,
215,0.9321353435516357,0.6792910099029541,27.001985549926758,150,0,,,,,,,,,,,,,,,
216,0.9521756172180176,0.676986038684845,32.25526428222656,151,0,,,,,,,,,,,,,,,
217,1.4341773986816406,0.8182921409606934,31.01393699645996,152,0,,,,,,,,,,,,,,,
218,0.7892588376998901,0.6248840093612671,23.270910263061523,153,0,,,,,,,,,,,,,,,
219,1.521674394607544,0.8607693910598755,40.95200729370117,154,0,,,,,,,,,,,,,,,
220,3.2147159576416016,1.2836164236068726,53.62765884399414,155,0,,,,,,,,,,,,,,,
221,0.525314211845398,0.43414556980133057,20.2323055267334,156,0,,,,,,,,,,,,,,,
222,0.14425182342529297,0.21534258127212524,2.5044896602630615,157,0,,,,,,,,,,,,,,,
223,0.2507610023021698,0.23817682266235352,7.285693168640137,158,0,,,,,,,,,,,,,,,
224,0.1073027029633522,0.15282750129699707,3.4666569232940674,159,0,,,,,,,,,,,,,,,
225,0.746786892414093,0.5769002437591553,22.444570541381836,160,0,,,,,,,,,,,,,,,
226,0.7372642755508423,0.537148654460907,26.473648071289062,161,0,,,,,,,,,,,,,,,
227,0.6988823413848877,0.4993123412132263,19.882863998413086,162,0,,,,,,,,,,,,,,,
228,0.607721209526062,0.5203801989555359,27.318038940429688,163,0,,,,,,,,,,,,,,,
229,0.15104225277900696,0.18749326467514038,4.974546909332275,164,0,,,,,,,,,,,,,,,
230,0.2609633207321167,0.3271268308162689,11.744000434875488,165,0,,,,,,,,,,,,,,,
231,0.7236593961715698,0.5406643748283386,25.88707160949707,166,0,,,,,,,,,,,,,,,
232,0.16199317574501038,0.28247618675231934,6.3504958152771,167,0,,,,,,,,,,,,,,,
233,0.37490731477737427,0.37167888879776,13.659810066223145,168,0,,,,,,,,,,,,,,,
234,1.116202712059021,0.7124319076538086,29.79368019104004,169,0,,,,,,,,,,,,,,,
235,0.23418551683425903,0.21709665656089783,9.355208396911621,170,0,,,,,,,,,,,,,,,
236,1.067753791809082,0.7240701913833618,29.13439178466797,171,0,,,,,,,,,,,,,,,
237,0.8379207253456116,0.5939590334892273,27.9896183013916,172,0,,,,,,,,,,,,,,,
238,3.368476390838623,1.3848665952682495,46.50175476074219,173,0,,,,,,,,,,,,,,,
239,0.8846325874328613,0.6547148823738098,29.072446823120117,174,0,,,,,,,,,,,,,,,
240,0.19877955317497253,0.196094810962677,10.081265449523926,175,0,,,,,,,,,,,,,,,
241,0.18455803394317627,0.2175578474998474,7.658270835876465,176,0,,,,,,,,,,,,,,,
242,3.4111785888671875,1.3156167268753052,41.08012008666992,177,0,,,,,,,,,,,,,,,
242,,,,,,-10.968401581805688,242,-10.968401581805688,242,242,177,242,3.78125,0.1315984181943147,0.0,-11.100000000000001,0.0,0.0,-10.968401581805688,1.0
243,0.7980620265007019,0.6255781054496765,25.375770568847656,178,0,,,,,,,,,,,,,,,
244,0.981681227684021,0.6461448669433594,27.87884521484375,179,0,,,,,,,,,,,,,,,
245,0.24562208354473114,0.2979815602302551,6.769606590270996,180,0,,,,,,,,,,,,,,,
246,0.5267425775527954,0.5093920230865479,23.825639724731445,181,0,,,,,,,,,,,,,,,
247,1.1740741729736328,0.7208238244056702,29.98442268371582,182,0,,,,,,,,,,,,,,,
248,0.12939132750034332,0.17116162180900574,3.5364949703216553,183,0,,,,,,,,,,,,,,,
249,0.10296769440174103,0.19082209467887878,2.950650691986084,184,0,,,,,,,,,,,,,,,
250,0.5087327361106873,0.47128918766975403,18.259727478027344,185,0,,,,,,,,,,,,,,,
251,1.0927915573120117,0.7393866181373596,30.212417602539062,186,0,,,,,,,,,,,,,,,
252,0.508739709854126,0.43929174542427063,17.26236343383789,187,0,,,,,,,,,,,,,,,
253,0.1492927223443985,0.26440125703811646,5.775861740112305,188,0,,,,,,,,,,,,,,,
254,0.18385368585586548,0.2922627925872803,6.148202896118164,189,0,,,,,,,,,,,,,,,
255,0.9223493337631226,0.6637244820594788,31.452299118041992,190,0,,,,,,,,,,,,,,,
256,0.5137050151824951,0.46311622858047485,19.780197143554688,191,0,,,,,,,,,,,,,,,
257,1.141136646270752,0.750979483127594,28.041431427001953,192,0,,,,,,,,,,,,,,,
258,1.3266862630844116,0.7344340085983276,35.59477615356445,193,0,,,,,,,,,,,,,,,
259,1.1449065208435059,0.7577958703041077,34.594181060791016,194,0,,,,,,,,,,,,,,,
260,1.820455551147461,0.9384423494338989,51.67197036743164,195,0,,,,,,,,,,,,,,,
261,0.12593214213848114,0.21225368976593018,1.3141742944717407,196,0,,,,,,,,,,,,,,,
262,0.13590870797634125,0.20473860204219818,2.939424753189087,197,0,,,,,,,,,,,,,,,
263,0.5118484497070312,0.4731293320655823,22.742677688598633,198,0,,,,,,,,,,,,,,,
264,1.6573846340179443,0.9076783657073975,36.18575668334961,199,0,,,,,,,,,,,,,,,
265,1.4422043561935425,0.819460928440094,42.406494140625,200,0,,,,,,,,,,,,,,,
266,0.050413645803928375,0.10797879099845886,3.4222824573516846,201,0,,,,,,,,,,,,,,,
267,0.2107958048582077,0.2255583554506302,7.809247970581055,202,0,,,,,,,,,,,,,,,
268,0.8759737014770508,0.6536203622817993,23.21246910095215,203,0,,,,,,,,,,,,,,,
269,0.9880101680755615,0.6462805271148682,25.8294734954834,204,0,,,,,,,,,,,,,,,
270,2.0514938831329346,1.0325798988342285,36.35710906982422,205,0,,,,,,,,,,,,,,,
271,0.957308292388916,0.6636173725128174,21.50221061706543,206,0,,,,,,,,,,,,,,,
272,0.5711705684661865,0.5152974724769592,19.75299835205078,207,0,,,,,,,,,,,,,,,
273,1.5461082458496094,0.9444600939750671,27.239242553710938,208,0,,,,,,,,,,,,,,,
274,0.3393864333629608,0.3222842812538147,10.908838272094727,209,0,,,,,,,,,,,,,,,
275,0.33982154726982117,0.33356255292892456,10.282933235168457,210,0,,,,,,,,,,,,,,,
276,3.589651107788086,1.4275091886520386,44.28376770019531,211,0,,,,,,,,,,,,,,,
277,2.9652674198150635,1.2260644435882568,43.42976760864258,212,0,,,,,,,,,,,,,,,
278,0.18040907382965088,0.26451367139816284,5.461749076843262,213,0,,,,,,,,,,,,,,,
279,1.3089501857757568,0.8169325590133667,34.850894927978516,214,0,,,,,,,,,,,,,,,
280,0.8429394960403442,0.5912998914718628,25.2598934173584,215,0,,,,,,,,,,,,,,,
281,0.6031002998352051,0.4907078742980957,19.37303924560547,216,0,,,,,,,,,,,,,,,
282,0.6297820806503296,0.5209299325942993,21.050622940063477,217,0,,,,,,,,,,,,,,,
283,1.0978224277496338,0.6678346395492554,29.684247970581055,218,0,,,,,,,,,,,,,,,
284,1.2266154289245605,0.7440671324729919,26.576440811157227,219,0,,,,,,,,,,,,,,,
285,0.4530039429664612,0.4187685251235962,13.589810371398926,220,0,,,,,,,,,,,,,,,
286,0.4014629125595093,0.3714653253555298,17.480079650878906,221,0,,,,,,,,,,,,,,,
287,1.8002713918685913,0.9271558523178101,39.393775939941406,222,0,,,,,,,,,,,,,,,
288,1.184935450553894,0.7827271819114685,37.46491241455078,223,0,,,,,,,,,,,,,,,
289,1.6674292087554932,0.9294629693031311,36.81309127807617,224,0,,,,,,,,,,,,,,,
290,0.15833398699760437,0.19125503301620483,5.200478553771973,225,0,,,,,,,,,,,,,,,
291,0.19541093707084656,0.3126585781574249,9.310738563537598,226,0,,,,,,,,,,,,,,,
292,0.18244895339012146,0.2994711399078369,14.042820930480957,227,0,,,,,,,,,,,,,,,
293,1.4130146503448486,0.8694275617599487,34.23474884033203,228,0,,,,,,,,,,,,,,,
294,0.898912787437439,0.6085097789764404,21.773326873779297,229,0,,,,,,,,,,,,,,,
295,0.18619856238365173,0.19962766766548157,6.359963417053223,230,0,,,,,,,,,,,,,,,
296,0.5790656208992004,0.5475195050239563,21.1378116607666,231,0,,,,,,,,,,,,,,,
297,0.13369399309158325,0.22728806734085083,7.5441436767578125,232,0,,,,,,,,,,,,,,,
298,0.25258970260620117,0.26485735177993774,11.272565841674805,233,0,,,,,,,,,,,,,,,
299,2.4088830947875977,1.0827215909957886,33.20139694213867,234,0,,,,,,,,,,,,,,,
300,0.47851455211639404,0.44018641114234924,17.024612426757812,235,0,,,,,,,,,,,,,,,
301,0.46036362648010254,0.413527250289917,20.769256591796875,236,0,,,,,,,,,,,,,,,
302,2.33481764793396,1.064244031906128,42.36097717285156,237,0,,,,,,,,,,,,,,,
303,1.4007394313812256,0.836051881313324,32.53913879394531,238,0,,,,,,,,,,,,,,,
304,1.6474956274032593,0.93731290102005,37.895790100097656,239,0,,,,,,,,,,,,,,,
305,0.5628509521484375,0.4625028669834137,19.157424926757812,240,0,,,,,,,,,,,,,,,
306,1.37875497341156,0.7879205942153931,34.574153900146484,241,0,,,,,,,,,,,,,,,
307,0.11389967799186707,0.1727759838104248,3.344494342803955,242,0,,,,,,,,,,,,,,,
308,0.20007869601249695,0.31571072340011597,12.707931518554688,243,0,,,,,,,,,,,,,,,
309,0.02393367886543274,0.09904571622610092,2.9319050312042236,244,0,,,,,,,,,,,,,,,
310,1.4313613176345825,0.8459110260009766,38.573429107666016,245,0,,,,,,,,,,,,,,,
311,0.3765144944190979,0.39857804775238037,19.07271957397461,246,0,,,,,,,,,,,,,,,
312,1.7894923686981201,0.9226252436637878,38.78204345703125,247,0,,,,,,,,,,,,,,,
313,0.6825857758522034,0.5744230151176453,23.393163681030273,248,0,,,,,,,,,,,,,,,
314,1.677869439125061,0.780868649482727,28.822296142578125,249,0,,,,,,,,,,,,,,,
315,1.35329008102417,0.7939791679382324,30.809288024902344,250,0,,,,,,,,,,,,,,,
316,1.165043592453003,0.7157475352287292,35.76836395263672,251,0,,,,,,,,,,,,,,,
317,0.40608328580856323,0.38563236594200134,14.510449409484863,252,0,,,,,,,,,,,,,,,
318,1.0803635120391846,0.6707010269165039,27.009628295898438,253,0,,,,,,,,,,,,,,,
319,0.6058131456375122,0.48869556188583374,15.844290733337402,254,0,,,,,,,,,,,,,,,
320,0.5890686511993408,0.454542875289917,22.587060928344727,255,0,,,,,,,,,,,,,,,
321,2.575474739074707,1.1700222492218018,35.390342712402344,256,0,,,,,,,,,,,,,,,
322,0.6337721943855286,0.5434864163398743,21.35154151916504,257,0,,,,,,,,,,,,,,,
323,1.7859506607055664,0.9629672765731812,33.0729866027832,258,0,,,,,,,,,,,,,,,
324,0.6823115348815918,0.4747548997402191,14.681583404541016,259,0,,,,,,,,,,,,,,,
325,3.9444851875305176,1.493842601776123,40.02763748168945,260,0,,,,,,,,,,,,,,,
326,0.20358684659004211,0.28115910291671753,8.268342971801758,261,0,,,,,,,,,,,,,,,
327,0.09590417146682739,0.19792649149894714,8.758095741271973,262,0,,,,,,,,,,,,,,,
328,1.0143795013427734,0.6810536980628967,24.169553756713867,263,0,,,,,,,,,,,,,,,
329,0.45308002829551697,0.4835081696510315,19.253673553466797,264,0,,,,,,,,,,,,,,,
330,0.19291242957115173,0.2574510872364044,8.195653915405273,265,0,,,,,,,,,,,,,,,
331,0.2059168517589569,0.33197081089019775,9.29326057434082,266,0,,,,,,,,,,,,,,,
332,0.567693829536438,0.46213677525520325,12.0822172164917,267,0,,,,,,,,,,,,,,,
333,0.39651376008987427,0.3549141585826874,16.05965232849121,268,0,,,,,,,,,,,,,,,
334,1.1087827682495117,0.7411858439445496,29.56377601623535,269,0,,,,,,,,,,,,,,,
335,0.3630777597427368,0.43662163615226746,14.291193008422852,270,0,,,,,,,,,,,,,,,
336,0.1823716014623642,0.2976277470588684,12.012092590332031,271,0,,,,,,,,,,,,,,,
337,0.7000176906585693,0.5413945913314819,19.183530807495117,272,0,,,,,,,,,,,,,,,
338,1.1596202850341797,0.7180522680282593,28.696165084838867,273,0,,,,,,,,,,,,,,,
339,0.7810174822807312,0.5759282112121582,20.186738967895508,274,0,,,,,,,,,,,,,,,
340,1.978723406791687,0.9625917673110962,39.41796112060547,275,0,,,,,,,,,,,,,,,
341,0.15476438403129578,0.22837406396865845,7.116121768951416,276,0,,,,,,,,,,,,,,,
342,0.18298035860061646,0.2463359236717224,7.114528656005859,277,0,,,,,,,,,,,,,,,
343,1.4445143938064575,0.8423281908035278,26.836496353149414,278,0,,,,,,,,,,,,,,,
344,0.23777446150779724,0.32355135679244995,12.390199661254883,279,0,,,,,,,,,,,,,,,
345,1.0984514951705933,0.7187747955322266,24.622386932373047,280,0,,,,,,,,,,,,,,,
346,0.019631169736385345,0.08627869933843613,1.9139084815979004,281,0,,,,,,,,,,,,,,,
347,0.6024938225746155,0.5421157479286194,26.526220321655273,282,0,,,,,,,,,,,,,,,
348,1.4260910749435425,0.7634358406066895,33.853031158447266,283,0,,,,,,,,,,,,,,,
349,0.3326723575592041,0.3843844532966614,14.9430570602417,284,0,,,,,,,,,,,,,,,
350,1.1099926233291626,0.7093426585197449,22.591413497924805,285,0,,,,,,,,,,,,,,,
351,0.20062997937202454,0.3083273768424988,7.845978260040283,286,0,,,,,,,,,,,,,,,
352,0.14582866430282593,0.2659927308559418,10.521635055541992,287,0,,,,,,,,,,,,,,,
353,2.7186279296875,1.1201848983764648,43.113189697265625,288,0,,,,,,,,,,,,,,,
354,0.8073470592498779,0.5788072943687439,20.366886138916016,289,0,,,,,,,,,,,,,,,
